id,tanggal,kalimat,ket
NULL,2021-03-19,"Kehidupan kita pun berubah 180 derajat. Kegiatan sosial dan perjalanan dibatasi.Sekolah-sekolah tutup dan pembelajaran berlangsung jarak jauh #BdR.Kantor-kantor pun mulai memberlakukan #WfH. Acara-acara seminar tatap muka beralih menjadi daring dan webinar pun menjamur.",0
NULL,2021-03-19,"UGM Perpanjang Pembelajaran Daring Hingga Akhir Semester https://t.co/EBOjMja7p4",0
NULL,2021-03-19,"*sekolah offlineGuru: Sekarang keluarkan catatan kalian saat pembelajaran daring! Me: https://t.co/m9gUom8acn",0
NULL,2021-03-19,"UGM Tetap Gelar Pembelajaran Daring https://t.co/1VL6vs8ERf #beritajogja #jogja #jogjaistimewa https://t.co/HokiAhfDbI",0
NULL,2021-03-19,"mengembangkan konten pembelajaran, dan mengukur tingkat efektivitas penyelenggaraan PJJ secara digital daring, semua dikupas pada setiap bab.Tautan: https://t.co/4iRITdJ6cl#pembelajaran #newrelease #book #Rosda60",0
NULL,2021-03-19,"@detikcom Assalamualaikum Pak Menteri.Pak Menteri pembelajaran daring tidak hanya menjadikan anak melakukan pernikahan dini. Sekarang itu anak usia SD/SMP banyak yang berkeliaran di jalanan mereka menyetop kendaraan bak terbuka untuk mencari tumpangan secara paksa.",1
NULL,2021-03-19,"Sebab, akibat= dampak.Pembelajaran daring tidak efektif, akibatnya menurunnya indeks kualitas SDM= Salah satu dampaknya yt seseorang memilih opsi dan memutuskan  untuk berkeluarga. Dari situlah potensi munculnya persoalan bahkan permasalahan dari berbagai perspektif &amp; kompleks. https://t.co/bfBBbZnnSC",1
NULL,2021-03-19,"Dah 3 semester masih ada aja dosen yg belum bisa adaptasi ama pembelajaran daring.Zzz...",1
NULL,2021-03-19,"pemikiran yg bagus tp sayang amat sangat terlambat, dan kajian dampak pembelajaran dari ini masih terlalu sempit masih ada dampak lain yg lbh besar a.l yaitu hilangnya teladan guru yg g bs diakses lewat daring",1
NULL,2021-03-19,"Banyak yang bertanya ke admin. Gimana sih caranya Praktikum atau Demonstrasi Pembelajaran Sains secara Daring?Kita telah melaksanakan Pelatihan Daring Pengelolaan Laboratorium Sains Tingkat Dasar sesi 2, yaitu Demonstrasi dan Praktikum Pendayagunaan Alat Laboratorium Sains. https://t.co/9kuiH6RDid",0
NULL,2021-03-19,"[cm] Selamat pagi, ada yang mau bantu isiin kuesioner untuk tugasku? Syaratnya cuma mahasiswa aktif di perguruan tinggi Indonesia dan sedang menjalankan proses pembelajaran secara daring. Nanti aku taruh linknya di reply, makasih",0
NULL,2021-03-19,"Program Belajar dari Rumah TVRI dapat menjadi alternatif pembelajaran daring bagi anak selama di rumah saja, Bunda. Simak yuk jadwal belajar untuk hari ini. https://t.co/UFbXZIJGuc",0
NULL,2021-03-19,"@inishxxdi eh jgn itu deh. perdebatan ttg pembelajaran daring ajaa",0
NULL,2021-03-18,"@sbyfess Assalamualikum wr.wbSelamat pagi semua,semoga pagi ini semua siswa diberikan limpahan rahmat dan kesehatan sehingga dapat mengikuti proses pembelajaran daring dengan baik.",0
NULL,2021-03-18,"Era pembelajaran daring dimanfaatkan startup untuk mengembangkan kegiatan usaha dengan menyasar segmen pasar pendidikan https://t.co/grVcNmaPoh",0
NULL,2021-03-18,"Survey ini ditujukan kepada seluruh siswa yang masih duduk di bangku sekolah dan mengalami pembelajaran daring. Respon dari kalian sangat berarti bagi kami. Kami juga menjaga privasi atau data pribadimu sebaik mungkin tanpa menyebarkannya dalam bentuk apapun karena form (cont...)",0
NULL,2021-03-18,"Mendengarkan dosen saat memberikan pembelajaran adalah suatu etika yang penting bagi mahasiswi untuk memperoleh ilmu yang berkah, yok pantau arrikel ini. @UMYogya #umyyogya #milad40umy #adaptifkolaboratif #umymenulishttps://t.co/6BXc46EZ2c",0
NULL,2021-03-18,"beginila efek dari sistem pembelajaran daring 😭😂 https://t.co/mg6yjJccak",1
NULL,2021-03-18,"Gokar! Mau nanyaa, di sekolah2 karawang masih banyak kasus korban bullying gtu gaa ya? Walaupun pembelajaran daring, mungkin masih ada sejenis cyber bullying gtu? Thnk u",1
NULL,2021-03-18,"Dalam hal perubahan metode pembelajaran dari luring ke daring atau sebaliknya, kepala sekolah ternyata memiliki peran yang cukup vital. Ia harus mampu memberikan pemahaman menyeluruh terkait model pembelajaran, harus mampu melakukan pelatihan terhadap guru maupun siswa,",0
NULL,2021-03-18,"dan video conference.Semua level pendidikan kini dipaksa berubah dari yang semula tatap muka menjadi tatap laptop atau tatap handphone. Tentu di awal pelaksanaan pembelajaran daring ini menimbulkan banyak chaos.",1
NULL,2021-03-18,"Mayoritas masyarakat menilai pembelajaran daring masih korup. Pembelajaran untuk siswa SD tak efektif karena tidak kondusifnya kegiatan belajar. #userstory https://t.co/qD4sUm6AAT",1
NULL,2021-03-18,"@subtanyarl Udah sekolah daring, nyontek gampang, masih nilai jelek. Kamu oke? 😭Tapi emang pembelajaran daring gak optimal. Menurut aku malah nilainya gak valid.",1
NULL,2021-03-18,"Orang Tua Murid Keluhkan Dampak Pembelajaran Daring https://t.co/d4EdUDUZUV",1
NULL,2021-03-18,"Tenang gais temen temen kita di Papua udah dapet fasilitas yang baik nih, apalagi untuk akses pembelajaran daring. Ada pemasangan 50 titik WiFi corner loh.  #WonderfulPapua #MajuTerusBersamaIndiHome https://t.co/BU7lggUlFy https://t.co/JAm7T7N15q",0
NULL,2021-03-18,"Seneng banget sama event kali ini, pembelajaran daring jadi lebih lancar keren banget dukungannya👍👍 #MajuTerusBersamaIndiHome#WonderfulPapua https://t.co/YcXKgNGR0g",0
NULL,2021-03-18,"SDIT Bina Insani Terapkan Pembelajaran Daring PIBeR https://t.co/yHFCGSeeGO",0
NULL,2021-03-18,"Internet @MNCPlayID akhir2 ini sering trouble pas diwaktu anak2 pembelajaran daring.Mulai melirik provider lain ... Adakah rekomendasi yang lancar?",1
NULL,2021-03-18,"Perkuat Pembelajaran Daring, Untag Ciptakan Kampus Smile https://t.co/X1bl0qCNfN",0
NULL,2021-03-18,"Apalagi dengan kemudahan pembelajaran daring yang ditawarkan #kartuprakerja , diharapkan proses pelatihan para peserta dapat berlangsung dengan cepat di manapun mereka berada. https://t.co/F0ppcidQq1",0
NULL,2021-03-18,"mau nanya dong(ini serius), menurut kalian apasi dampak positif dari pembelajaran jarak jauh/daring tu apa?:)",0
NULL,2021-03-18,"Presiden @jokowi meminta para peserta program kerja benar-benar memanfaatkan peluang pelatihan dan pembelajaran daring dgn baik. Dari lebih 1.700 macam pelatihan yg telah disiapkan 165 lembaga pelatihan sesuai dengan minat dan talenta.@ary_moto @teekuz @pelajar_tawakal https://t.co/GqJ7AT6xni",0
NULL,2021-03-18,"Kepala Negara meminta para peserta program untuk benar-benar memanfaatkan peluang pelatihan yg ada dgn baik. Apalagi dengan kemudahan pembelajaran daring yg ditawarkan Kartu Prakerja, diharapkan proses pelatihan para peserta dapat berlangsung dgn cepat di manapun mereka berada. https://t.co/AMJBE1gVPM",0
NULL,2021-03-18,"@collegemenfess sender here. kuesionernya berlaku buat semua mahasiswa yang mengalami pembelajaran daring ya. berikut linknya:https://t.co/QCBHVD1ClV",0
NULL,2021-03-18,"[cm] mau tanya apakah ada yang disini ambil skripsi tentang pembelajaran daring ? mau tanya2 🙏",0
NULL,2021-03-18,"▪︎PJJ - Pembelajaran Jarak Jauh▪︎Perihal tentang pengalihan Proses Belajar Mengajar atau disebut Daring yang dilaksanakan SPN Polda Jatim berkaitan Proses Pendidikan Siswa Diktuk Ba Polri T.A. 2020/2021 dalam rangka pencegahan pandemic Corona Virus Disease  2019 (Covid-19). https://t.co/xzWC87zXwW",0
NULL,2021-03-17,"@jokowi  meminta para peserta program untuk benar-benar memanfaatkan peluang pelatihan yg ada dengan baik. Apalagi dengan kemudahan pembelajaran daring yg ditawarkan Kartu Prakerja, diharapkan proses pelatihan para peserta dapat berlangsung dengan cepat di manapun mereka berada https://t.co/EyYRrh1nMq",0
NULL,2021-03-17,"Pak @jokowi jg meminta para peserta program utk benar2 memanfaatkan peluang pelatihan yang ada dg baik. Apalagi dengan kemudahan pembelajaran daring yang ditawarkan Kartu Prakerja, diharapkan proses pelatihan para peserta dapat berlangsung dengan cepat di manapun mereka berada. https://t.co/or4wiqBrPh",0
NULL,2021-03-17,"Sementara itu, para siswa yang bisa kembali masuk ke sekolah mengatakan sangat senang. Mereka menilai, pembelajaran tatap muka lebih memahamkan dibanding sistem daring.",0
NULL,2021-03-17,"Kepala Negara meminta para peserta program untuk benar2 memanfaatkan peluang pelatihan yg ada dengan baik.Apalagi dengan kemudahan pembelajaran daring yang ditawarkan Kartu Prakerja,diharapkan proses pelatihan para peserta dapat berlangsung dengan cepat di manapun mereka berada.",0
NULL,2021-03-17,"pembelajaran jarak jauh itu daring, klo ini my darling https://t.co/8ahAFvIBqN",0
NULL,2021-03-17,"@XiaomiIndonesia @atytse Alasan saya harus banget punya #Mi11 yaitu untuk mendukung pembelajaran daring dan aktulialisasi diri dalam dunia digital yang dimana HP xiomi yang saya gunakan saat ini speknya dibawah #Mi11 untuk itu saya harus banget punya #Mi11#MovieMagic#Mi11@luthfiah_nisaa @ptrimia",0
NULL,2021-03-17,"Dengan tema:  Akses Pembelajaran Daring yang Efektif 🗓️ : 23-24 Maret 2021🕑 : 12.30 - 15.30 WIB📱 : Via Zoom &amp; Streaming YouTube PPI Dunia📜 E-Certificate 📞 Narahubung:Nur Laili Maftukhah (+201287287065)Fatimah Azzahra(+966533850292)",0
NULL,2021-03-17,"Tantangan Pembelajaran daring di Indonesia terkait erat dengan teknologi pendidikan di Indonesia (EdTech). Semakin baik teknologi pendidikan di suatu negara, maka semakin besar kesempatan pembelajaran daring untuk dicapai.",0
NULL,2021-03-17,"@kha_iry Iyah gak valid emang hasil uji kompetensi siswa masa pembelajaran daring gini😅",1
NULL,2021-03-17," Bagaimana keadaan kamu saat menjalani pembelajaran daring disaat pandemi?  Gausah di tanya bu.. AKU STRESSS BERAT",1
NULL,2021-03-17,"Pembelajaran daring yang sudah berlangsung selama setahun banyak dikeluhkan. https://t.co/lIpI5ky2Cp",1
NULL,2021-03-17,"@schfess Matematika sangat penting dalam proses pembelajaran berlangsung selama daring capa yang di dalamnya dan saya menjawab nya di rumah e temen e dela dongg di Indonesia dan tidak membawa sepeda e dan asam amino esensial dan saya masalah nya yang penting dalam kehidupan nyata kaya git",1
NULL,2021-03-17,"Selamat siang Mahasiswa/i uin ws! adakah yang bersedia mengisi angket mengenai  Persepsi Mahasiswa mengenai Pembelajaran Daring  ? Kalau ada tolong rep aja ya, biar ku ketuk dm nya atau ku rep linknya. Terima kasih 🙏🏻",0
NULL,2021-03-17,"Dukung Pembelajaran Daring, Brimob Polda DIJ Sediakan WiFi https://t.co/bKiHjkXKlR",0
NULL,2021-03-17,"Moots ada kah yang berkuliah di perguruan tinggi di Semarang (instansi manapun) ? Kalau ada, adakah yang mau bantu isi angket ku tentang  Persepsi Mahasiswa Pada Pembelajaran secara Daring  ? Rep aja ya,nanti ku dm, makasih banyak🙏🏻",0
NULL,2021-03-17,"[Cm] selamat siang teman2, buat teman2 yang berkuliah di semarang (instansi manapun) ada yang bersedia isi angket buat mini riset kelompokku tentang  Persepsi mahasiswa terkait pembelajaran daring  ? Kalau mau tolong rep ya, nanti ku ketuk dm nya buat kasih linknya. (cont)",0
NULL,2021-03-17,"aks suda dangdang cangtip /coret/  rapih-rapih.Tapi,PAS MUK PRESENTASI  Kita cukupkan saja ya, nak pembelajaran hari ini. Terima kasih telah menghadirkan pertemuan daring hari ini. Semoga ilmunya bermanfaat.  –yth.xYEU P MMMMMMMMMKST, ngalangin rejeki nilai nih 😭👎",1
NULL,2021-03-17,"Pembelajaran tanpa tatap muka itu daring, tapi kalo woojin! itu darling ❤️❤️❤️ https://t.co/SR5q5JdvpO",0
NULL,2021-03-17,"Jelang Ujian, Diknas Bojonegoro Terapkan Pembelajaran Tatap Muka 50 https://t.co/gdS50uFNg5 #daring #online #dampakpandemicovid #sekolahonline #tatapmuka #luring #dinaspendidikan #bojonegoro #jatim #detakpos #adadetakdisetiapdetik",0
NULL,2021-03-17,"@PartaiSocmed Mnurutmu tum solusi dari no 2 gmna mengingat masih banyak persoalan ktka pembelajaran daring trus d laksanakan",0
NULL,2021-03-17,"Kegiatan pembelajaran tatap muka TBSM, Multimedia, Akuntansi dan Bisnis Daring &amp; Pemasaran sebelum Pandemi Covid-19. https://t.co/mIMTpnuQJT",0
NULL,2021-03-17,"@XiaomiIndonesia @atytse Di era pandemi pembelajaran memanfaatkan daring Karena pemerintah belum mengijinkan pembelajaran tatap muka , adanya  #Mi11 dapat di gunakan untuk kuliah daring dan menjadi semangat 🔥 dalam pembelajaran karena fitur fitur yang keren  #moviemagic @jiensimuu @onouiykim",0
NULL,2021-03-17,"@Ndrews110611 Tiada nya interaksi lansung (offline) antara antara guru dan siswa membuat anak suka mengabaikan pembelajaran dan materi, terutama yg masih jenjang sd dan smp. Selagi mereka gak suka materi yg disampaikan gurunya ketika daring murid akan melakukan aktivitas yg buat mereka nyaman",0
NULL,2021-03-16,"@Ndrews110611 Di satu sisi ada pula pengajar dengan segala ke kreatif an nya melakukan pembelajaran daring tetapi respon dari siswa tidak seperti ketika bertatap muka.Semakin hari tingkat pengetahuan dan kedisiplinan anak2 makin berkurang dan rasa kebersamaan guru siswa kian menjauh",1
NULL,2021-03-16,"PRAKTIK MENGAJAR 3 (PEMBELAJARAN DARING) - PPG UMP https://t.co/mmwqrAJyDw via @YouTube",0
NULL,2021-03-16,"jujur aja seneng. cuma setelah libur terlalu lama &amp; merasa pembelajaran daring kurang bisa gue pahami, jadi ya gitu.. https://t.co/RQqF7SKPuu",1
NULL,2021-03-16,"Mau belajar sekarang tu bawaannya berat, karena tiap pembelajaran daring beban yang dikasih langsung seabrek-abrek. Akhirnya dikit demi sedikit tiap lihat buku pelajaran rasanya,  Ya Allah mumet. ",1
NULL,2021-03-16,"Negur anak kepala desa yg gak pernah ikut pembelajaran daring lumayan ngeri 😂",1
NULL,2021-03-16,"Pembelajaran secara daring itu dinilai tidak efektif dan orang tua keberatan. https://t.co/wlYWylk9sZ",1
NULL,2021-03-16,"Jauh dari keluarga, Pacar gapunya Ditambah lagi metode pembelajaran daring. Jadi, apa yg mau aku buka di hp selain tugas bejibun yang ga kelar kelar. Dulu, hiburan paling scroll scroll ig ga jelas dan ga tentu arah, buka buka youtube g3n H4alil1ntar yang kek dulu aku lakuin 😭",1
NULL,2021-03-16,"RPP Pembelajaran Daring 1 Lembar Kelas 4 Semester 1: Karena pandemi Covid-19 yang awalnya proses belajar mengajar bisa dilakukan dengan tatap muka langsung di sekolah, berubah menjadi daring. Guru harus merubah dan menyusun Rencana Pelaksanaan… https://t.co/D4AC4N8i0W https://t.co/XmBDNCMljl",0
NULL,2021-03-16,"(Unila): Lembaga Pengembangan Pembelajaran dan Penjaminan Mutu (LP3M) Universitas Lampung (Unila) menggelar Pelatihan Produksi Konten Pembelajaran Daring batch 1 dan 2 bagi Para Dosen Unila.https://t.co/xVUDgmszim https://t.co/pk5Krhlxwl",0
NULL,2021-03-16,"@trailerjhope @realmeindonesia memori 3/32gb. Yang lumayan besar penyimpanannya. Cocok untuk daring seperti ini, karna banyak sekali aplikasi yang di download untuk pembelajaran #8etter108MP",0
NULL,2021-03-16,"@XiaomiIndonesia @atytse Harus banget punya #Mi11 karena butuh untuk pembelajaran daring serta buat nge-game tanpa ngelag. #MovieMagic #Mi11. Hai @bagaas_hermawan @aerranggacandra",0
NULL,2021-03-16,"@schfess Materi banyak dan bisa dicari by google, aplikasi dll. Tapi yg jadi pertanyaan dari sekian anak yg nerima banyak dan hampir semua mereka belom faham sama apa yg dikasih. Pertanyaan saya mau sampe kapan semua kegiatan pembelajaran dilakukan daring???  :)",1
NULL,2021-03-16,"Pasien RSJ Cisarua kebanyakan anak yg kecanduan gawai..game online..apalagi sekarang pembelajaran daring..bagaimana ini @nadiemmakarim sebagai menteri pendidikan? https://t.co/m6kTYxpx6k",1
NULL,2021-03-16,"Di tengah pembelajaran Daring/PJJ, MI Ash Sholahiyah Jayamukti tetap mengadakan pencarian bakat melalui Pidato Daring yang diikuti dari kelas 0 sd. kelas VI https://t.co/HDQYAedeTa",0
NULL,2021-03-16,"Seluruh wadah pembelajaran yang diterapkan kepada mahasiswa dialihkan ke metode daring, hal ini menyebabkan kita tidak hanya lelah mental, namun juga merasakan lelah secara fisik.Lalu apa yang harus kita lakukan? https://t.co/evGFLT2uWm",1
NULL,2021-03-16,"ini adalah rupa uang 52,3 M yang disita KPK dr tracking kasus suap Edhy Prabowo.Uang senilai ini bs membayar 30ribu lebih orang di jogja dengan minimal UMR. Uang senilai ini jg bisa menyubsidi HP dan paket internet bagi hamper 21.000 siswa untuk pembelajaran daringpic: kompas https://t.co/gc5xyRbeU3",1
NULL,2021-03-16,"Orang Tua Memiliki Pernanan Penting dalam Pembelajaran Daring https://t.co/pD5ZilIjvN",0
NULL,2021-03-16,"Berbicara soal Daring.. Tentu banyak kebijakan yang telah dikeluarkan oleh pihak rektorat, mulai dari pemberian kuota, pembatasan akses masuk, pembelajaran maupun praktikum daring dan banyak lagi#JanganDibikinDrama#dies45uns@11MaretUniv",0
NULL,2021-03-16,"Banyak suka duka dari pembelajaran daring ini, mulai dari hambatan sinyal, akses internet, pembelajaran yang terkesan membosankan, pemahaman mata kuliah yang semakin sulit dipahami dan masih banyak lagi.. #JanganDibikinDrama#dies45uns@11MaretUniv",1
NULL,2021-03-16,"Pembelajaran Daring yang awalnya direncanakan berlaku sampai tanggal 28 Maret 2020 , diperpanjang menjadi menjadi 2 semester secara full. #JanganDibikinDrama#dies45uns@11MaretUniv",1
NULL,2021-03-16,"Moment yang membuat segala pembelajaran dan kegiatan offline sekejap berhenti, perekonomian dan ketahanan bahan pokok menjadi sangat tidak menentu serta peralihan kegiatan menjadi serba daring. #JanganDibikinDrama#dies45uns@11MaretUniv",1
NULL,2021-03-16,"Yupss sudah setahun kita telah melaksanakan pembelajaran via Daring, yang disebabkan oleh tamu dari negeri antah berantah, Covid-19 :’)#JanganDibikinDrama#dies45uns@11MaretUniv",1
NULL,2021-03-16,"Setahun Pembelajaran Daring, 10 Persen Siswa Terkendala https://t.co/tZKUQfhOoF",1
NULL,2021-03-16,"● Bina DesaBina Desa adalah salah satu program kerja Biro Pengabdian yang mewadahi mahasiswa perpajakan dalam menerapkan salah satu Tri Dharma Perguruan Tinggi. Bina desa berfokus dalam memberikan pembelajaran secara daring mengenai inklusi perpajakan kepada anak usia dini.",0
NULL,2021-03-16,"@peachcrsh terus pembelajaran daring aku bagaimana:(",1
NULL,2021-03-16,"Pembelajaran daring berbasis e-learning dan blended learning menjadi sebuah pilihan di masa pandemi ini. https://t.co/XhfbuJcU6o",0
NULL,2021-03-16,"Para orangtua siswa yang curhat di ICJ + kritik terhadap metode pembelajaran guru Daring yang membosankan itu apa ndak sempat berpikir bagaimana kalo anaknya baca komentar nya ya ? 🙄",1
NULL,2021-03-16,"Pagiii semuaa buat kaka-kaka yang lagi pembelajaran daring semangatt yaaa, buat yang ngga have a gorgeus dayy woohoo 😚😚",0
